"","MUN_NOTI","year","local","imported","RILA"
"1",110001,2003,45,92,2.04444444444444
"2",110001,2004,42,89,2.11904761904762
"3",110001,2005,199,118,0.592964824120603
"4",110001,2006,140,73,0.521428571428571
"5",110001,2007,226,13,0.0575221238938053
"6",110001,2008,193,4,0.0207253886010363
"7",110001,2009,68,14,0.205882352941176
"8",110001,2010,33,41,1.24242424242424
"9",110001,2011,11,39,3.54545454545455
"10",110001,2012,32,30,0.9375
"11",110001,2013,77,23,0.298701298701299
"12",110001,2014,95,10,0.105263157894737
"13",110001,2015,37,11,0.297297297297297
"14",110001,2016,6,11,1.83333333333333
"15",110001,2017,1,10,10
"16",110001,2018,0,1,1000
"17",110001,2019,0,2,1000
"18",110001,2020,0,8,1000
"19",110001,2021,0,16,1000
"20",110001,2022,0,11,1000
"21",110002,2003,3112,4156,1.33547557840617
"22",110002,2004,3231,5487,1.69823584029712
"23",110002,2005,3551,4406,1.24077724584624
"24",110002,2006,2149,3145,1.46347138203816
"25",110002,2007,1299,2319,1.78521939953811
"26",110002,2008,726,1468,2.02203856749311
"27",110002,2009,690,1291,1.87101449275362
"28",110002,2010,846,1293,1.52836879432624
"29",110002,2011,371,1020,2.74932614555256
"30",110002,2012,149,683,4.58389261744966
"31",110002,2013,112,485,4.33035714285714
"32",110002,2014,80,227,2.8375
"33",110002,2015,42,138,3.28571428571429
"34",110002,2016,117,361,3.08547008547009
"35",110002,2017,117,505,4.31623931623932
"36",110002,2018,888,619,0.697072072072072
"37",110002,2019,393,450,1.14503816793893
"38",110002,2020,324,390,1.2037037037037
"39",110002,2021,191,817,4.27748691099476
"40",110002,2022,444,490,1.1036036036036
"41",110003,2003,18,214,11.8888888888889
"42",110003,2004,1,24,24
"43",110003,2005,19,31,1.63157894736842
"44",110003,2006,15,14,0.933333333333333
"45",110003,2007,4,14,3.5
"46",110003,2008,0,6,1000
"47",110003,2009,0,5,1000
"48",110003,2010,2,1,0.5
"49",110003,2011,0,2,1000
"50",110003,2012,0,2,1000
"51",110003,2013,0,3,1000
"52",110003,2014,0,2,1000
"53",110003,2016,4,1,0.25
"54",110003,2017,1,0,2000
"55",110003,2018,0,6,1000
"56",110003,2019,0,8,1000
"57",110003,2020,0,1,1000
"58",110003,2022,0,1,1000
"59",110004,2003,13,412,31.6923076923077
"60",110004,2004,49,1697,34.6326530612245
"61",110004,2005,32,630,19.6875
"62",110004,2006,48,825,17.1875
"63",110004,2007,21,393,18.7142857142857
"64",110004,2008,7,809,115.571428571429
"65",110004,2009,5,817,163.4
"66",110004,2010,3,645,215
"67",110004,2011,3,141,47
"68",110004,2012,5,69,13.8
"69",110004,2013,0,63,1000
"70",110004,2014,3,61,20.3333333333333
"71",110004,2015,0,75,1000
"72",110004,2016,0,39,1000
"73",110004,2017,0,26,1000
"74",110004,2018,0,28,1000
"75",110004,2019,0,136,1000
"76",110004,2020,4,186,46.5
"77",110004,2021,2,157,78.5
"78",110004,2022,0,188,1000
"79",110005,2003,9,158,17.5555555555556
"80",110005,2004,4,164,41
"81",110005,2005,1,164,164
"82",110005,2006,5,134,26.8
"83",110005,2007,3,94,31.3333333333333
"84",110005,2008,1,43,43
"85",110005,2009,0,31,1000
"86",110005,2010,0,31,1000
"87",110005,2011,0,14,1000
"88",110005,2012,0,20,1000
"89",110005,2013,1,15,15
"90",110005,2014,0,9,1000
"91",110005,2015,0,6,1000
"92",110005,2016,0,3,1000
"93",110005,2017,0,2,1000
"94",110005,2018,0,5,1000
"95",110005,2019,0,19,1000
"96",110005,2020,0,10,1000
"97",110005,2021,0,14,1000
"98",110005,2022,0,8,1000
"99",110006,2003,0,133,1000
"100",110006,2004,2,104,52
"101",110006,2005,3,47,15.6666666666667
"102",110006,2006,2,51,25.5
"103",110006,2007,1,42,42
"104",110006,2008,0,26,1000
"105",110006,2009,0,16,1000
"106",110006,2010,0,25,1000
"107",110006,2011,0,13,1000
"108",110006,2012,0,1,1000
"109",110006,2013,0,2,1000
"110",110006,2014,0,5,1000
"111",110006,2015,0,1,1000
"112",110006,2017,1,2,2
"113",110006,2018,1,0,2000
"114",110006,2019,0,5,1000
"115",110006,2020,0,3,1000
"116",110006,2021,0,9,1000
"117",110006,2022,0,7,1000
"118",110007,2003,12,23,1.91666666666667
"119",110007,2004,18,14,0.777777777777778
"120",110007,2005,30,11,0.366666666666667
"121",110007,2006,2,11,5.5
"122",110007,2007,1,3,3
"123",110007,2008,0,7,1000
"124",110007,2009,0,3,1000
"125",110007,2010,0,6,1000
"126",110007,2011,0,2,1000
"127",110007,2018,2,2,1
"128",110007,2019,0,3,1000
"129",110007,2020,0,2,1000
"130",110007,2021,0,13,1000
"131",110007,2022,0,5,1000
"132",110008,2003,1481,145,0.0979068197164078
"133",110008,2004,1211,160,0.132122213047069
"134",110008,2005,677,96,0.141802067946824
"135",110008,2006,377,154,0.408488063660477
"136",110008,2007,460,93,0.202173913043478
"137",110008,2008,267,53,0.198501872659176
"138",110008,2009,209,39,0.186602870813397
"139",110008,2010,361,32,0.0886426592797784
"140",110008,2011,181,25,0.138121546961326
"141",110008,2012,218,22,0.100917431192661
"142",110008,2013,114,17,0.149122807017544
"143",110008,2014,29,14,0.482758620689655
"144",110008,2015,54,14,0.259259259259259
"145",110008,2016,89,9,0.101123595505618
"146",110008,2017,11,16,1.45454545454545
"147",110008,2018,11,6,0.545454545454545
"148",110008,2019,112,15,0.133928571428571
"149",110008,2020,381,11,0.0288713910761155
"150",110008,2021,253,17,0.0671936758893281
"151",110008,2022,109,11,0.100917431192661
"152",110009,2003,7,36,5.14285714285714
"153",110009,2004,57,111,1.94736842105263
"154",110009,2005,25,158,6.32
"155",110009,2006,203,103,0.507389162561576
"156",110009,2007,22,76,3.45454545454545
"157",110009,2008,208,73,0.350961538461538
"158",110009,2009,275,88,0.32
"159",110009,2010,367,53,0.14441416893733
"160",110009,2011,2,47,23.5
"161",110009,2012,8,75,9.375
"162",110009,2013,0,27,1000
"163",110009,2014,1,14,14
"164",110009,2015,2,15,7.5
"165",110009,2016,0,7,1000
"166",110009,2017,0,13,1000
"167",110009,2018,0,15,1000
"168",110009,2019,236,15,0.0635593220338983
"169",110009,2020,239,15,0.0627615062761506
"170",110009,2021,141,24,0.170212765957447
"171",110009,2022,79,0,2000
"172",110010,2003,1234,259,0.209886547811994
"173",110010,2004,1504,455,0.302526595744681
"174",110010,2005,2541,551,0.216843762298308
"175",110010,2006,3226,497,0.154060756354619
"176",110010,2007,2631,365,0.138730520714557
"177",110010,2008,1069,196,0.183348924228251
"178",110010,2009,621,121,0.194847020933977
"179",110010,2010,1462,280,0.191518467852257
"180",110010,2011,754,210,0.278514588859416
"181",110010,2012,649,158,0.243451463790447
"182",110010,2013,541,106,0.195933456561922
"183",110010,2014,364,49,0.134615384615385
"184",110010,2015,570,86,0.150877192982456
"185",110010,2016,340,100,0.294117647058824
"186",110010,2017,357,33,0.092436974789916
"187",110010,2018,346,147,0.42485549132948
"188",110010,2019,546,89,0.163003663003663
"189",110010,2020,914,39,0.0426695842450766
"190",110010,2021,1621,309,0.190623072177668
"191",110010,2022,1541,119,0.0772225827384815
"192",110011,2003,76,976,12.8421052631579
"193",110011,2004,68,1333,19.6029411764706
"194",110011,2005,82,1705,20.7926829268293
"195",110011,2006,74,1349,18.2297297297297
"196",110011,2007,59,908,15.3898305084746
"197",110011,2008,38,505,13.2894736842105
"198",110011,2009,18,428,23.7777777777778
"199",110011,2010,11,445,40.4545454545455
"200",110011,2011,7,307,43.8571428571429
"201",110011,2012,2,181,90.5
"202",110011,2013,0,133,1000
"203",110011,2014,1,58,58
"204",110011,2015,2,131,65.5
"205",110011,2016,1,119,119
"206",110011,2017,1,72,72
"207",110011,2018,0,98,1000
"208",110011,2019,1,125,125
"209",110011,2020,0,121,1000
"210",110011,2021,0,143,1000
"211",110011,2022,1,112,112
"212",110012,2003,228,1388,6.08771929824561
"213",110012,2004,105,1180,11.2380952380952
"214",110012,2005,60,2169,36.15
"215",110012,2006,78,1922,24.6410256410256
"216",110012,2007,35,1328,37.9428571428571
"217",110012,2008,14,644,46
"218",110012,2009,9,402,44.6666666666667
"219",110012,2010,27,405,15
"220",110012,2011,23,417,18.1304347826087
"221",110012,2012,10,269,26.9
"222",110012,2013,2,262,131
"223",110012,2014,2,113,56.5
"224",110012,2015,2,112,56
"225",110012,2016,2,107,53.5
"226",110012,2017,1,88,88
"227",110012,2018,3,98,32.6666666666667
"228",110012,2019,8,103,12.875
"229",110012,2020,1,134,134
"230",110012,2021,2,192,96
"231",110012,2022,4,133,33.25
"232",110013,2003,7849,495,0.0630653586444133
"233",110013,2004,8413,714,0.0848686556519672
"234",110013,2005,7763,594,0.0765168105114002
"235",110013,2006,7102,872,0.12278231484089
"236",110013,2007,4663,739,0.158481664164701
"237",110013,2008,2736,328,0.119883040935673
"238",110013,2009,2712,298,0.109882005899705
"239",110013,2010,2540,251,0.0988188976377953
"240",110013,2011,2308,216,0.0935875216637782
"241",110013,2012,1346,178,0.132243684992571
"242",110013,2013,665,245,0.368421052631579
"243",110013,2014,330,230,0.696969696969697
"244",110013,2015,671,239,0.35618479880775
"245",110013,2016,1372,131,0.0954810495626822
"246",110013,2017,812,129,0.158866995073892
"247",110013,2018,315,195,0.619047619047619
"248",110013,2019,420,501,1.19285714285714
"249",110013,2020,459,259,0.564270152505447
"250",110013,2021,407,338,0.83046683046683
"251",110013,2022,415,205,0.493975903614458
"252",110014,2003,138,34,0.246376811594203
"253",110014,2004,211,85,0.402843601895735
"254",110014,2005,80,149,1.8625
"255",110014,2006,59,185,3.13559322033898
"256",110014,2007,54,130,2.40740740740741
"257",110014,2008,14,67,4.78571428571429
"258",110014,2009,24,63,2.625
"259",110014,2010,33,37,1.12121212121212
"260",110014,2011,9,24,2.66666666666667
"261",110014,2012,0,22,1000
"262",110014,2013,0,15,1000
"263",110014,2014,0,10,1000
"264",110014,2015,0,1,1000
"265",110014,2016,2,7,3.5
"266",110014,2017,3,6,2
"267",110014,2018,0,3,1000
"268",110014,2019,0,21,1000
"269",110014,2020,0,25,1000
"270",110014,2021,0,16,1000
"271",110014,2022,0,5,1000
"272",110015,2003,17,555,32.6470588235294
"273",110015,2004,22,492,22.3636363636364
"274",110015,2005,28,577,20.6071428571429
"275",110015,2006,27,498,18.4444444444444
"276",110015,2007,5,378,75.6
"277",110015,2008,10,191,19.1
"278",110015,2009,2,135,67.5
"279",110015,2010,1,131,131
"280",110015,2011,2,147,73.5
"281",110015,2012,0,113,1000
"282",110015,2013,0,80,1000
"283",110015,2014,2,43,21.5
"284",110015,2015,4,54,13.5
"285",110015,2016,9,56,6.22222222222222
"286",110015,2017,0,56,1000
"287",110015,2018,0,34,1000
"288",110015,2019,0,64,1000
"289",110015,2020,0,42,1000
"290",110015,2021,2,84,42
"291",110015,2022,1,54,54
"292",110018,2003,7,166,23.7142857142857
"293",110018,2004,46,129,2.80434782608696
"294",110018,2005,56,124,2.21428571428571
"295",110018,2006,25,127,5.08
"296",110018,2007,3,78,26
"297",110018,2008,1,70,70
"298",110018,2009,32,49,1.53125
"299",110018,2010,15,54,3.6
"300",110018,2011,7,44,6.28571428571429
"301",110018,2012,2,46,23
"302",110018,2013,3,30,10
"303",110018,2014,6,21,3.5
"304",110018,2015,2,7,3.5
"305",110018,2016,1,5,5
"306",110018,2017,1,15,15
"307",110018,2018,0,13,1000
"308",110018,2019,0,40,1000
"309",110018,2020,4,35,8.75
"310",110018,2021,1,27,27
"311",110018,2022,0,37,1000
"312",110020,2003,28005,4167,0.148794858061061
"313",110020,2004,28105,6876,0.244653976160825
"314",110020,2005,39461,6833,0.173158308203036
"315",110020,2006,28614,6247,0.218319703641574
"316",110020,2007,27440,5489,0.200036443148688
"317",110020,2008,19761,3886,0.196649967106928
"318",110020,2009,18285,2306,0.126114301339896
"319",110020,2010,20907,2350,0.112402544602286
"320",110020,2011,16311,2957,0.181288700876709
"321",110020,2012,17169,2256,0.131399615586231
"322",110020,2013,10182,1491,0.146434885091338
"323",110020,2014,6878,1236,0.179703402151788
"324",110020,2015,3695,755,0.204330175913396
"325",110020,2016,2907,762,0.262125902992776
"326",110020,2017,2881,1400,0.485942381117667
"327",110020,2018,3614,2155,0.596292197011622
"328",110020,2019,5549,2579,0.464768426743557
"329",110020,2020,6220,2419,0.388906752411576
"330",110020,2021,7438,2908,0.390965313256252
"331",110020,2022,6831,2182,0.319426145513102
"332",110025,2003,78,164,2.1025641025641
"333",110025,2004,25,236,9.44
"334",110025,2005,4,348,87
"335",110025,2006,33,463,14.030303030303
"336",110025,2007,53,307,5.79245283018868
"337",110025,2008,15,72,4.8
"338",110025,2009,13,85,6.53846153846154
"339",110025,2010,26,81,3.11538461538462
"340",110025,2011,11,55,5
"341",110025,2012,0,47,1000
"342",110025,2013,0,24,1000
"343",110025,2014,0,19,1000
"344",110025,2015,0,8,1000
"345",110025,2016,0,9,1000
"346",110025,2017,0,11,1000
"347",110025,2018,0,20,1000
"348",110025,2019,0,18,1000
"349",110025,2020,0,30,1000
"350",110025,2021,0,61,1000
"351",110025,2022,0,13,1000
"352",110026,2003,318,71,0.223270440251572
"353",110026,2004,317,201,0.634069400630915
"354",110026,2005,400,227,0.5675
"355",110026,2006,328,133,0.405487804878049
"356",110026,2007,417,77,0.184652278177458
"357",110026,2008,517,38,0.0735009671179884
"358",110026,2009,529,34,0.0642722117202268
"359",110026,2010,466,36,0.0772532188841202
"360",110026,2011,140,31,0.221428571428571
"361",110026,2012,61,19,0.311475409836066
"362",110026,2013,57,31,0.543859649122807
"363",110026,2014,75,34,0.453333333333333
"364",110026,2015,9,3,0.333333333333333
"365",110026,2016,43,18,0.418604651162791
"366",110026,2017,31,24,0.774193548387097
"367",110026,2018,44,17,0.386363636363636
"368",110026,2019,17,9,0.529411764705882
"369",110026,2020,9,8,0.888888888888889
"370",110026,2021,11,21,1.90909090909091
"371",110026,2022,58,18,0.310344827586207
"372",110028,2003,8,227,28.375
"373",110028,2004,9,302,33.5555555555556
"374",110028,2005,4,386,96.5
"375",110028,2006,5,235,47
"376",110028,2007,1,203,203
"377",110028,2008,0,96,1000
"378",110028,2009,0,98,1000
"379",110028,2010,0,103,1000
"380",110028,2011,1,66,66
"381",110028,2012,4,50,12.5
"382",110028,2013,0,38,1000
"383",110028,2014,5,17,3.4
"384",110028,2015,0,14,1000
"385",110028,2016,0,19,1000
"386",110028,2017,0,17,1000
"387",110028,2018,1,23,23
"388",110028,2019,0,21,1000
"389",110028,2020,0,30,1000
"390",110028,2021,0,60,1000
"391",110028,2022,0,30,1000
"392",110029,2003,2,27,13.5
"393",110029,2004,3,29,9.66666666666667
"394",110029,2005,5,32,6.4
"395",110029,2006,2,45,22.5
"396",110029,2007,5,22,4.4
"397",110029,2008,0,3,1000
"398",110029,2009,0,16,1000
"399",110029,2010,0,11,1000
"400",110029,2011,0,6,1000
"401",110029,2013,1,3,3
"402",110029,2014,0,1,1000
"403",110029,2016,0,2,1000
"404",110029,2017,0,4,1000
"405",110029,2018,0,2,1000
"406",110029,2019,0,1,1000
"407",110030,2003,7,202,28.8571428571429
"408",110030,2004,6,276,46
"409",110030,2005,102,339,3.32352941176471
"410",110030,2006,15,213,14.2
"411",110030,2007,47,186,3.95744680851064
"412",110030,2008,4,97,24.25
"413",110030,2009,29,222,7.6551724137931
"414",110030,2010,21,162,7.71428571428571
"415",110030,2011,1,100,100
"416",110030,2012,0,109,1000
"417",110030,2013,0,85,1000
"418",110030,2014,0,71,1000
"419",110030,2015,0,34,1000
"420",110030,2016,0,33,1000
"421",110030,2017,1,53,53
"422",110030,2018,11,88,8
"423",110030,2019,1,50,50
"424",110030,2020,6,69,11.5
"425",110030,2021,3,134,44.6666666666667
"426",110030,2022,1,96,96
"427",110032,2003,189,29,0.153439153439153
"428",110032,2004,207,49,0.236714975845411
"429",110032,2005,91,46,0.505494505494505
"430",110032,2006,72,103,1.43055555555556
"431",110032,2007,59,70,1.1864406779661
"432",110032,2008,44,31,0.704545454545455
"433",110032,2009,35,19,0.542857142857143
"434",110032,2010,118,27,0.228813559322034
"435",110032,2011,75,8,0.106666666666667
"436",110032,2012,15,10,0.666666666666667
"437",110032,2013,2,7,3.5
"438",110032,2014,0,3,1000
"439",110032,2015,0,8,1000
"440",110032,2016,1,10,10
"441",110032,2017,2,9,4.5
"442",110032,2018,2,5,2.5
"443",110032,2019,1,14,14
"444",110032,2020,0,25,1000
"445",110032,2021,0,15,1000
"446",110032,2022,0,18,1000
"447",110033,2003,1351,333,0.246484085862324
"448",110033,2004,1987,303,0.152491192752894
"449",110033,2005,4915,444,0.0903357070193286
"450",110033,2006,5156,713,0.138285492629946
"451",110033,2007,4910,649,0.132179226069246
"452",110033,2008,1280,262,0.2046875
"453",110033,2009,483,228,0.472049689440994
"454",110033,2010,556,230,0.413669064748201
"455",110033,2011,531,137,0.258003766478343
"456",110033,2012,212,139,0.655660377358491
"457",110033,2013,140,33,0.235714285714286
"458",110033,2014,162,13,0.0802469135802469
"459",110033,2015,147,22,0.149659863945578
"460",110033,2016,76,15,0.197368421052632
"461",110033,2017,46,22,0.478260869565217
"462",110033,2018,107,19,0.177570093457944
"463",110033,2019,34,21,0.617647058823529
"464",110033,2020,117,17,0.145299145299145
"465",110033,2021,535,570,1.06542056074766
"466",110033,2022,310,321,1.03548387096774
"467",110034,2003,54,58,1.07407407407407
"468",110034,2004,69,125,1.81159420289855
"469",110034,2005,95,106,1.11578947368421
"470",110034,2006,147,102,0.693877551020408
"471",110034,2007,120,191,1.59166666666667
"472",110034,2008,81,40,0.493827160493827
"473",110034,2009,61,39,0.639344262295082
"474",110034,2010,42,40,0.952380952380952
"475",110034,2011,32,50,1.5625
"476",110034,2012,30,20,0.666666666666667
"477",110034,2013,18,24,1.33333333333333
"478",110034,2014,50,40,0.8
"479",110034,2015,29,22,0.758620689655172
"480",110034,2016,24,16,0.666666666666667
"481",110034,2017,5,23,4.6
"482",110034,2018,8,13,1.625
"483",110034,2019,0,2,1000
"484",110034,2020,0,10,1000
"485",110034,2021,0,4,1000
"486",110037,2003,7,47,6.71428571428571
"487",110037,2004,32,29,0.90625
"488",110037,2005,15,25,1.66666666666667
"489",110037,2006,5,12,2.4
"490",110037,2007,2,21,10.5
"491",110037,2008,0,32,1000
"492",110037,2009,0,11,1000
"493",110037,2010,0,17,1000
"494",110037,2011,0,12,1000
"495",110037,2012,0,9,1000
"496",110037,2013,2,8,4
"497",110037,2014,0,8,1000
"498",110037,2015,0,3,1000
"499",110037,2016,0,7,1000
"500",110037,2017,0,6,1000
"501",110037,2018,1,3,3
"502",110037,2019,0,4,1000
"503",110037,2020,0,5,1000
"504",110037,2021,0,14,1000
"505",110037,2022,0,4,1000
"506",110040,2003,3933,144,0.0366132723112128
"507",110040,2004,4117,282,0.0684964780179742
"508",110040,2005,3380,363,0.107396449704142
"509",110040,2006,2763,434,0.157075642417662
"510",110040,2007,2087,251,0.120268327743172
"511",110040,2008,1402,174,0.124108416547789
"512",110040,2009,920,190,0.206521739130435
"513",110040,2010,881,239,0.271282633371169
"514",110040,2011,451,189,0.419068736141907
"515",110040,2012,96,75,0.78125
"516",110040,2013,15,32,2.13333333333333
"517",110040,2014,16,54,3.375
"518",110040,2015,51,25,0.490196078431373
"519",110040,2016,79,93,1.17721518987342
"520",110040,2017,116,89,0.767241379310345
"521",110040,2018,154,77,0.5
"522",110040,2019,69,42,0.608695652173913
"523",110040,2020,57,29,0.508771929824561
"524",110040,2021,72,102,1.41666666666667
"525",110040,2022,110,60,0.545454545454545
"526",110045,2003,5688,4506,0.792194092827004
"527",110045,2004,6430,8002,1.24447900466563
"528",110045,2005,5793,4513,0.77904367339893
"529",110045,2006,2989,6474,2.16594178655069
"530",110045,2007,1943,4398,2.26351003602676
"531",110045,2008,970,1339,1.38041237113402
"532",110045,2009,456,535,1.17324561403509
"533",110045,2010,361,577,1.5983379501385
"534",110045,2011,281,432,1.5373665480427
"535",110045,2012,156,274,1.75641025641026
"536",110045,2013,177,123,0.694915254237288
"537",110045,2014,61,56,0.918032786885246
"538",110045,2015,80,423,5.2875
"539",110045,2016,70,215,3.07142857142857
"540",110045,2017,7,91,13
"541",110045,2018,3,86,28.6666666666667
"542",110045,2019,1,98,98
"543",110045,2020,14,178,12.7142857142857
"544",110045,2021,8,190,23.75
"545",110045,2022,3,115,38.3333333333333
"546",110050,2003,7,78,11.1428571428571
"547",110050,2004,3,87,29
"548",110050,2005,6,96,16
"549",110050,2006,10,76,7.6
"550",110050,2007,5,57,11.4
"551",110050,2008,2,31,15.5
"552",110050,2009,1,27,27
"553",110050,2010,0,19,1000
"554",110050,2011,0,10,1000
"555",110050,2012,2,13,6.5
"556",110050,2013,0,4,1000
"557",110050,2015,0,1,1000
"558",110050,2016,2,1,0.5
"559",110050,2017,1,0,2000
"560",110050,2018,2,1,0.5
"561",110050,2019,0,9,1000
"562",110050,2020,0,2,1000
"563",110050,2021,0,8,1000
"564",110050,2022,0,11,1000
"565",110060,2003,136,53,0.389705882352941
"566",110060,2004,117,100,0.854700854700855
"567",110060,2005,72,42,0.583333333333333
"568",110060,2006,54,59,1.09259259259259
"569",110060,2007,32,44,1.375
"570",110060,2008,36,31,0.861111111111111
"571",110060,2009,42,17,0.404761904761905
"572",110060,2010,5,32,6.4
"573",110060,2011,4,14,3.5
"574",110060,2012,2,9,4.5
"575",110060,2013,1,16,16
"576",110060,2014,0,8,1000
"577",110060,2015,0,3,1000
"578",110060,2016,4,6,1.5
"579",110060,2017,1,0,2000
"580",110060,2018,0,3,1000
"581",110060,2019,0,2,1000
"582",110060,2020,0,2,1000
"583",110060,2021,0,16,1000
"584",110060,2022,0,10,1000
"585",110070,2003,2521,777,0.308211027370091
"586",110070,2004,3071,959,0.31227613155324
"587",110070,2005,2959,840,0.28387968908415
"588",110070,2006,2695,436,0.16178107606679
"589",110070,2007,1986,232,0.116817724068479
"590",110070,2008,1145,306,0.267248908296943
"591",110070,2009,619,207,0.334410339256866
"592",110070,2010,310,139,0.448387096774194
"593",110070,2011,359,87,0.242339832869081
"594",110070,2012,323,160,0.495356037151703
"595",110070,2013,109,28,0.256880733944954
"596",110070,2014,30,11,0.366666666666667
"597",110070,2015,10,10,1
"598",110070,2016,5,18,3.6
"599",110070,2017,1,6,6
"600",110070,2018,2,1,0.5
"601",110070,2019,1,14,14
"602",110070,2020,4,23,5.75
"603",110070,2021,4,33,8.25
"604",110070,2022,2,19,9.5
"605",110080,2003,4574,722,0.157848710100568
"606",110080,2004,4756,491,0.103238015138772
"607",110080,2005,5551,363,0.065393622770672
"608",110080,2006,5684,341,0.0599929627023223
"609",110080,2007,5121,251,0.0490138644795938
"610",110080,2008,3085,185,0.059967585089141
"611",110080,2009,2741,183,0.0667639547610361
"612",110080,2010,2904,244,0.0840220385674931
"613",110080,2011,3788,237,0.0625659978880676
"614",110080,2012,2557,280,0.109503324208056
"615",110080,2013,1471,167,0.113528212100612
"616",110080,2014,1240,214,0.17258064516129
"617",110080,2015,1138,117,0.102811950790861
"618",110080,2016,984,137,0.139227642276423
"619",110080,2017,1602,168,0.104868913857678
"620",110080,2018,1660,171,0.103012048192771
"621",110080,2019,1674,199,0.118876941457587
"622",110080,2020,2250,378,0.168
"623",110080,2021,2014,320,0.15888778550149
"624",110080,2022,1501,294,0.195869420386409
"625",110090,2003,22,18,0.818181818181818
"626",110090,2004,42,2,0.0476190476190476
"627",110090,2005,42,32,0.761904761904762
"628",110090,2006,93,10,0.10752688172043
"629",110090,2007,47,14,0.297872340425532
"630",110090,2008,19,2,0.105263157894737
"631",110090,2009,2,20,10
"632",110090,2010,10,18,1.8
"633",110090,2013,1,0,2000
"634",110090,2014,0,1,1000
"635",110090,2021,1,0,2000
"636",110090,2022,0,1,1000
"637",110092,2003,12,11,0.916666666666667
"638",110092,2004,17,11,0.647058823529412
"639",110092,2005,206,11,0.0533980582524272
"640",110092,2006,29,15,0.517241379310345
"641",110092,2007,42,12,0.285714285714286
"642",110092,2008,12,8,0.666666666666667
"643",110092,2009,3,6,2
"644",110092,2010,3,1,0.333333333333333
"645",110092,2011,5,0,2000
"646",110092,2014,3,0,2000
"647",110092,2015,1,0,2000
"648",110092,2016,0,1,1000
"649",110092,2017,0,1,1000
"650",110092,2018,2,2,1
"651",110092,2019,0,3,1000
"652",110092,2020,0,3,1000
"653",110092,2021,1,9,9
"654",110092,2022,0,9,1000
"655",110094,2003,4431,53,0.0119611825772963
"656",110094,2004,3951,74,0.0187294355859276
"657",110094,2005,4201,88,0.0209473934777434
"658",110094,2006,4450,74,0.0166292134831461
"659",110094,2007,2859,55,0.0192374956278419
"660",110094,2008,1798,92,0.0511679644048943
"661",110094,2009,2095,112,0.0534606205250597
"662",110094,2010,1456,84,0.0576923076923077
"663",110094,2011,1221,57,0.0466830466830467
"664",110094,2012,478,66,0.138075313807531
"665",110094,2013,459,44,0.0958605664488017
"666",110094,2014,241,33,0.136929460580913
"667",110094,2015,131,39,0.297709923664122
"668",110094,2016,316,62,0.19620253164557
"669",110094,2017,278,29,0.10431654676259
"670",110094,2018,286,67,0.234265734265734
"671",110094,2019,194,86,0.443298969072165
"672",110094,2020,439,83,0.189066059225513
"673",110094,2021,469,200,0.426439232409382
"674",110094,2022,207,114,0.550724637681159
"675",110100,2003,41,164,4
"676",110100,2004,27,158,5.85185185185185
"677",110100,2005,13,154,11.8461538461538
"678",110100,2006,21,102,4.85714285714286
"679",110100,2007,11,61,5.54545454545455
"680",110100,2008,10,42,4.2
"681",110100,2009,7,25,3.57142857142857
"682",110100,2010,3,31,10.3333333333333
"683",110100,2011,0,20,1000
"684",110100,2012,5,12,2.4
"685",110100,2013,3,3,1
"686",110100,2015,1,2,2
"687",110100,2016,1,1,1
"688",110100,2018,2,0,2000
"689",110100,2019,0,10,1000
"690",110100,2020,1,5,5
"691",110100,2021,1,9,9
"692",110100,2022,0,7,1000
"693",110110,2003,2073,76,0.0366618427399904
"694",110110,2004,3422,91,0.0265926358854471
"695",110110,2005,3520,193,0.0548295454545455
"696",110110,2006,3128,153,0.0489130434782609
"697",110110,2007,2145,140,0.0652680652680653
"698",110110,2008,900,119,0.132222222222222
"699",110110,2009,550,103,0.187272727272727
"700",110110,2010,568,115,0.202464788732394
"701",110110,2011,283,65,0.229681978798587
"702",110110,2012,175,43,0.245714285714286
"703",110110,2013,106,22,0.207547169811321
"704",110110,2014,58,5,0.0862068965517241
"705",110110,2015,27,1,0.037037037037037
"706",110110,2016,128,0,2000
"707",110110,2017,255,2,0.00784313725490196
"708",110110,2018,233,18,0.0772532188841202
"709",110110,2019,180,19,0.105555555555556
"710",110110,2020,69,30,0.434782608695652
"711",110110,2021,106,77,0.726415094339623
"712",110110,2022,68,77,1.13235294117647
"713",110120,2003,8,24,3
"714",110120,2004,27,31,1.14814814814815
"715",110120,2005,4,16,4
"716",110120,2006,4,34,8.5
"717",110120,2007,5,22,4.4
"718",110120,2008,1,12,12
"719",110120,2009,0,15,1000
"720",110120,2010,0,6,1000
"721",110120,2011,0,22,1000
"722",110120,2012,0,6,1000
"723",110120,2013,0,1,1000
"724",110120,2015,0,1,1000
"725",110120,2016,0,1,1000
"726",110120,2017,3,3,1
"727",110120,2019,0,6,1000
"728",110120,2020,0,10,1000
"729",110120,2021,0,2,1000
"730",110120,2022,0,1,1000
"731",110130,2003,33,204,6.18181818181818
"732",110130,2004,14,218,15.5714285714286
"733",110130,2005,15,256,17.0666666666667
"734",110130,2006,46,270,5.8695652173913
"735",110130,2007,175,169,0.965714285714286
"736",110130,2008,11,92,8.36363636363636
"737",110130,2009,2,54,27
"738",110130,2010,9,42,4.66666666666667
"739",110130,2011,2,35,17.5
"740",110130,2012,2,35,17.5
"741",110130,2013,2,21,10.5
