"","year","CLUSTER","mun","year_grp","months","RADIUS"
"231",2004,5,"171660",1,5,794.2783491183
"232",2004,5,"510610",1,5,794.2783491183
"233",2004,5,"510420",1,5,794.2783491183
"234",2004,5,"521280",1,5,794.2783491183
"235",2004,5,"510820",1,5,794.2783491183
"236",2004,5,"171320",1,5,794.2783491183
"237",2004,5,"150304",1,5,794.2783491183
"238",2004,5,"510685",1,5,794.2783491183
"239",2004,5,"150360",1,5,794.2783491183
"240",2004,5,"521370",1,5,794.2783491183
"241",2004,5,"510729",1,5,794.2783491183
"242",2004,5,"520055",1,5,794.2783491183
"243",2004,5,"171180",1,5,794.2783491183
"244",2004,5,"171670",1,5,794.2783491183
"245",2004,5,"171150",1,5,794.2783491183
"246",2004,5,"520340",1,5,794.2783491183
"247",2004,5,"521960",1,5,794.2783491183
"248",2004,5,"171665",1,5,794.2783491183
"249",2004,5,"510760",1,5,794.2783491183
"250",2004,5,"520310",1,5,794.2783491183
"251",2004,5,"510268",1,5,794.2783491183
"252",2004,5,"510775",1,5,794.2783491183
"253",2004,5,"510780",1,5,794.2783491183
"254",2004,5,"510140",1,5,794.2783491183
"255",2004,5,"510719",1,5,794.2783491183
"256",2004,5,"171870",1,5,794.2783491183
"257",2004,5,"171200",1,5,794.2783491183
"258",2004,5,"171110",1,5,794.2783491183
"259",2004,5,"510523",1,5,794.2783491183
"260",2004,5,"521100",1,5,794.2783491183
"261",2004,5,"520753",1,5,794.2783491183
"262",2004,5,"172025",1,5,794.2783491183
"263",2004,5,"172100",1,5,794.2783491183
"264",2004,5,"172049",1,5,794.2783491183
"265",2004,5,"510670",1,5,794.2783491183
"266",2004,5,"150553",1,5,794.2783491183
"267",2004,5,"510715",1,5,794.2783491183
"268",2004,5,"150840",1,5,794.2783491183
"269",2004,5,"170230",1,5,794.2783491183
"270",2004,5,"521090",1,5,794.2783491183
"271",2004,5,"521890",1,5,794.2783491183
"272",2004,5,"510637",1,5,794.2783491183
"273",2004,5,"521720",1,5,794.2783491183
"274",2004,5,"510720",1,5,794.2783491183
"275",2004,5,"170930",1,5,794.2783491183
"276",2004,5,"172065",1,5,794.2783491183
"277",2004,5,"150215",1,5,794.2783491183
"278",2004,5,"172110",1,5,794.2783491183
"279",2004,5,"520235",1,5,794.2783491183
"280",2004,5,"520980",1,5,794.2783491183
"281",2004,5,"522160",1,5,794.2783491183
"282",2004,5,"150775",1,5,794.2783491183
"283",2004,5,"510343",1,5,794.2783491183
"284",2004,5,"510040",1,5,794.2783491183
"285",2004,5,"170110",1,5,794.2783491183
"286",2004,5,"172125",1,5,794.2783491183
"287",2004,5,"510330",1,5,794.2783491183
"288",2004,5,"521200",1,5,794.2783491183
"289",2004,5,"150805",1,5,794.2783491183
"290",2004,5,"510125",1,5,794.2783491183
"291",2004,5,"170510",1,5,794.2783491183
"292",2004,5,"170550",1,5,794.2783491183
"293",2004,5,"521120",1,5,794.2783491183
"294",2004,5,"520540",1,5,794.2783491183
"295",2004,5,"171650",1,5,794.2783491183
"296",2004,5,"510562",1,5,794.2783491183
"297",2004,5,"521308",1,5,794.2783491183
"298",2004,5,"130014",1,5,794.2783491183
"299",2004,5,"520929",1,5,794.2783491183
"300",2004,5,"520890",1,5,794.2783491183
"301",2004,5,"110030",1,5,794.2783491183
"302",2004,5,"521020",1,5,794.2783491183
"303",2004,5,"171900",1,5,794.2783491183
"304",2004,5,"510160",1,5,794.2783491183
"305",2004,5,"510710",1,5,794.2783491183
"306",2004,5,"521860",1,5,794.2783491183
"307",2004,5,"510450",1,5,794.2783491183
"308",2004,5,"510835",1,5,794.2783491183
"309",2004,5,"521030",1,5,794.2783491183
"310",2004,5,"171886",1,5,794.2783491183
"311",2004,5,"172130",1,5,794.2783491183
"312",2004,5,"521945",1,5,794.2783491183
"313",2004,5,"520393",1,5,794.2783491183
"314",2004,5,"171420",1,5,794.2783491183
"315",2004,5,"521565",1,5,794.2783491183
"316",2004,5,"522170",1,5,794.2783491183
"317",2004,5,"510325",1,5,794.2783491183
"318",2004,5,"170330",1,5,794.2783491183
"319",2004,5,"510336",1,5,794.2783491183
"320",2004,5,"171620",1,5,794.2783491183
"321",2004,5,"171700",1,5,794.2783491183
"322",2004,5,"150277",1,5,794.2783491183
"323",2004,5,"521870",1,5,794.2783491183
"324",2004,5,"521940",1,5,794.2783491183
"325",2004,5,"510500",1,5,794.2783491183
"326",2004,5,"520320",1,5,794.2783491183
"327",2004,5,"171888",1,5,794.2783491183
"328",2004,5,"170210",1,5,794.2783491183
"329",2004,5,"510395",1,5,794.2783491183
"330",2004,5,"510460",1,5,794.2783491183
"331",2004,5,"520860",1,5,794.2783491183
"332",2004,5,"521900",1,5,794.2783491183
"333",2004,5,"510380",1,5,794.2783491183
"334",2004,5,"171488",1,5,794.2783491183
"335",2004,5,"520440",1,5,794.2783491183
"336",2004,5,"510650",1,5,794.2783491183
"337",2004,5,"510618",1,5,794.2783491183
"338",2004,5,"171570",1,5,794.2783491183
"339",2004,5,"171875",1,5,794.2783491183
"340",2004,5,"510030",1,5,794.2783491183
"341",2004,5,"521460",1,5,794.2783491183
"342",2004,5,"521810",1,5,794.2783491183
"343",2004,5,"150420",1,5,794.2783491183
"344",2004,5,"150563",1,5,794.2783491183
"345",2004,5,"522010",1,5,794.2783491183
"346",2004,5,"521180",1,5,794.2783491183
"347",2004,5,"110009",1,5,794.2783491183
"348",2004,5,"521040",1,5,794.2783491183
"349",2004,5,"170130",1,5,794.2783491183
"350",2004,5,"520085",1,5,794.2783491183
"351",2004,5,"171050",1,5,794.2783491183
"352",2004,5,"110018",1,5,794.2783491183
"353",2004,5,"170040",1,5,794.2783491183
"354",2004,5,"170560",1,5,794.2783491183
"355",2004,5,"510250",1,5,794.2783491183
"356",2004,5,"520260",1,5,794.2783491183
"357",2004,5,"150619",1,5,794.2783491183
"358",2004,5,"110006",1,5,794.2783491183
"359",2004,5,"170410",1,5,794.2783491183
"360",2004,5,"150295",1,5,794.2783491183
"361",2004,5,"500793",1,5,794.2783491183
"362",2004,5,"520530",1,5,794.2783491183
"363",2004,5,"170388",1,5,794.2783491183
"364",2004,5,"520780",1,5,794.2783491183
"365",2004,5,"170215",1,5,794.2783491183
"366",2004,5,"522150",1,5,794.2783491183
"367",2004,5,"510757",1,5,794.2783491183
"368",2004,5,"521310",1,5,794.2783491183
"369",2004,5,"171800",1,5,794.2783491183
"370",2004,5,"110092",1,5,794.2783491183
"371",2004,5,"110003",1,5,794.2783491183
"372",2004,5,"521730",1,5,794.2783491183
"373",2004,5,"510682",1,5,794.2783491183
"374",2004,5,"510060",1,5,794.2783491183
"375",2004,5,"520280",1,5,794.2783491183
"376",2004,5,"521000",1,5,794.2783491183
"377",2004,5,"521640",1,5,794.2783491183
"378",2004,5,"510675",1,5,794.2783491183
"379",2004,5,"150565",1,5,794.2783491183
"380",2004,5,"172093",1,5,794.2783491183
"381",2004,5,"172210",1,5,794.2783491183
"382",2004,5,"150745",1,5,794.2783491183
"383",2004,5,"170770",1,5,794.2783491183
"384",2004,5,"171720",1,5,794.2783491183
"385",2004,5,"150780",1,5,794.2783491183
"386",2004,5,"150370",1,5,794.2783491183
"387",2004,5,"130290",1,5,794.2783491183
"388",2004,5,"170240",1,5,794.2783491183
"389",2004,5,"520551",1,5,794.2783491183
"390",2004,5,"521570",1,5,794.2783491183
"391",2004,5,"110004",1,5,794.2783491183
"392",2004,6,"320490",1,5,0
"393",2004,7,"315725",1,4,14.0970488459
"394",2004,7,"316760",1,4,14.0970488459
"395",2004,8,"320440",1,1,0
"396",2005,1,"120017",1,5,681.5032980873
"397",2005,1,"120038",1,5,681.5032980873
"398",2005,1,"120045",1,5,681.5032980873
"399",2005,1,"120070",1,5,681.5032980873
"400",2005,1,"120040",1,5,681.5032980873
"401",2005,1,"120080",1,5,681.5032980873
"402",2005,1,"120025",1,5,681.5032980873
"403",2005,1,"120013",1,5,681.5032980873
"404",2005,1,"120001",1,5,681.5032980873
"405",2005,1,"120010",1,5,681.5032980873
"406",2005,1,"120050",1,5,681.5032980873
"407",2005,1,"130070",1,5,681.5032980873
"408",2005,1,"120005",1,5,681.5032980873
"409",2005,1,"120034",1,5,681.5032980873
"410",2005,1,"120043",1,5,681.5032980873
"411",2005,1,"130350",1,5,681.5032980873
"412",2005,1,"130240",1,5,681.5032980873
"413",2005,1,"110033",1,5,681.5032980873
"414",2005,1,"120030",1,5,681.5032980873
"415",2005,1,"110010",1,5,681.5032980873
"416",2005,1,"130150",1,5,681.5032980873
"417",2005,1,"110020",1,5,681.5032980873
"418",2005,1,"130195",1,5,681.5032980873
"419",2005,1,"110045",1,5,681.5032980873
"420",2005,1,"110070",1,5,681.5032980873
"421",2005,1,"110008",1,5,681.5032980873
"422",2005,1,"130140",1,5,681.5032980873
"423",2005,1,"120032",1,5,681.5032980873
"424",2005,1,"120060",1,5,681.5032980873
"425",2005,1,"110140",1,5,681.5032980873
"426",2005,1,"110040",1,5,681.5032980873
"427",2005,1,"110100",1,5,681.5032980873
"428",2005,1,"110150",1,5,681.5032980873
"429",2005,1,"110080",1,5,681.5032980873
"430",2005,1,"110060",1,5,681.5032980873
"431",2005,1,"130090",1,5,681.5032980873
"432",2005,1,"110002",1,5,681.5032980873
"433",2005,1,"130180",1,5,681.5032980873
"434",2005,1,"120035",1,5,681.5032980873
"435",2005,1,"110110",1,5,681.5032980873
"436",2005,1,"110130",1,5,681.5032980873
"437",2005,1,"110032",1,5,681.5032980873
"438",2005,1,"110149",1,5,681.5032980873
"439",2005,1,"110026",1,5,681.5032980873
"440",2005,1,"110011",1,5,681.5032980873
"441",2005,1,"120039",1,5,681.5032980873
"442",2005,1,"110143",1,5,681.5032980873
"443",2005,1,"130410",1,5,681.5032980873
"444",2005,1,"110034",1,5,681.5032980873
"445",2005,1,"110170",1,5,681.5032980873
"446",2005,1,"110094",1,5,681.5032980873
"447",2005,1,"130100",1,5,681.5032980873
"448",2005,1,"110160",1,5,681.5032980873
"449",2005,1,"120020",1,5,681.5032980873
"450",2005,1,"110155",1,5,681.5032980873
"451",2005,1,"110015",1,5,681.5032980873
"452",2005,1,"130060",1,5,681.5032980873
"453",2005,1,"110014",1,5,681.5032980873
"454",2005,1,"110180",1,5,681.5032980873
"455",2005,1,"110050",1,5,681.5032980873
"456",2005,1,"130230",1,5,681.5032980873
"457",2005,1,"110001",1,5,681.5032980873
"458",2005,1,"110175",1,5,681.5032980873
"459",2005,1,"110013",1,5,681.5032980873
"460",2005,1,"110025",1,5,681.5032980873
"461",2005,1,"130165",1,5,681.5032980873
"462",2005,1,"110090",1,5,681.5032980873
"463",2005,1,"120042",1,5,681.5032980873
"464",2005,1,"110012",1,5,681.5032980873
"465",2005,1,"110028",1,5,681.5032980873
"466",2005,1,"130170",1,5,681.5032980873
"467",2005,2,"160027",1,5,0
"468",2005,3,"150060",1,5,789.5191862135
"469",2005,3,"150730",1,5,789.5191862135
"470",2005,3,"150503",1,5,789.5191862135
"471",2005,3,"150808",1,5,789.5191862135
"472",2005,3,"150805",1,5,789.5191862135
"473",2005,3,"150619",1,5,789.5191862135
"474",2005,3,"150543",1,5,789.5191862135
"475",2005,3,"150360",1,5,789.5191862135
"476",2005,3,"150565",1,5,789.5191862135
"477",2005,3,"150815",1,5,789.5191862135
"478",2005,3,"150780",1,5,789.5191862135
"479",2005,3,"150276",1,5,789.5191862135
"480",2005,3,"510410",1,5,789.5191862135
"481",2005,3,"150125",1,5,789.5191862135
"482",2005,3,"150553",1,5,789.5191862135
"483",2005,3,"150445",1,5,789.5191862135
"484",2005,3,"150172",1,5,789.5191862135
"485",2005,3,"150034",1,5,789.5191862135
"486",2005,3,"150145",1,5,789.5191862135
"487",2005,3,"150375",1,5,789.5191862135
"488",2005,3,"150100",1,5,789.5191862135
"489",2005,3,"510560",1,5,789.5191862135
"490",2005,3,"150085",1,5,789.5191862135
"491",2005,3,"510626",1,5,789.5191862135
"492",2005,3,"510642",1,5,789.5191862135
"493",2005,3,"150215",1,5,789.5191862135
"494",2005,3,"510774",1,5,789.5191862135
"495",2005,3,"150835",1,5,789.5191862135
"496",2005,3,"150680",1,5,789.5191862135
"497",2005,3,"150555",1,5,789.5191862135
"498",2005,3,"150420",1,5,789.5191862135
"499",2005,3,"150613",1,5,789.5191862135
"500",2005,3,"150616",1,5,789.5191862135
"501",2005,3,"510880",1,5,789.5191862135
"502",2005,3,"510279",1,5,789.5191862135
"503",2005,3,"150506",1,5,789.5191862135
"504",2005,3,"150658",1,5,789.5191862135
"505",2005,3,"510629",1,5,789.5191862135
"506",2005,3,"510805",1,5,789.5191862135
"507",2005,3,"150370",1,5,789.5191862135
"508",2005,3,"150277",1,5,789.5191862135
"509",2005,3,"150840",1,5,789.5191862135
"510",2005,3,"510860",1,5,789.5191862135
"511",2005,3,"150548",1,5,789.5191862135
"512",2005,3,"150775",1,5,789.5191862135
"513",2005,3,"510025",1,5,789.5191862135
"514",2005,3,"150670",1,5,789.5191862135
"515",2005,3,"150600",1,5,789.5191862135
"516",2005,3,"510735",1,5,789.5191862135
"517",2005,3,"510558",1,5,789.5191862135
"518",2005,3,"150304",1,5,789.5191862135
"519",2005,3,"130290",1,5,789.5191862135
"520",2005,3,"510320",1,5,789.5191862135
"521",2005,3,"510335",1,5,789.5191862135
"522",2005,3,"150590",1,5,789.5191862135
"523",2005,3,"150390",1,5,789.5191862135
"524",2005,3,"510080",1,5,789.5191862135
"525",2005,3,"510619",1,5,789.5191862135
"526",2005,3,"150295",1,5,789.5191862135
"527",2005,3,"150270",1,5,789.5191862135
"528",2005,3,"130050",1,5,789.5191862135
"529",2005,3,"510621",1,5,789.5191862135
"530",2005,3,"150285",1,5,789.5191862135
"531",2005,3,"130340",1,5,789.5191862135
"532",2005,3,"510895",1,5,789.5191862135
"533",2005,3,"150810",1,5,789.5191862135
"534",2005,3,"510677",1,5,789.5191862135
"535",2005,3,"150563",1,5,789.5191862135
"536",2005,3,"150497",1,5,789.5191862135
"537",2005,3,"150580",1,5,789.5191862135
"538",2005,3,"510777",1,5,789.5191862135
"539",2005,3,"510455",1,5,789.5191862135
"540",2005,3,"171886",1,5,789.5191862135
"541",2005,3,"170390",1,5,789.5191862135
"542",2005,3,"170190",1,5,789.5191862135
"543",2005,3,"170230",1,5,789.5191862135
"544",2005,3,"171180",1,5,789.5191862135
"545",2005,3,"130068",1,5,789.5191862135
"546",2005,3,"150380",1,5,789.5191862135
"547",2005,3,"510830",1,5,789.5191862135
"548",2005,3,"170600",1,5,789.5191862135
"549",2005,3,"510305",1,5,789.5191862135
"550",2005,3,"150745",1,5,789.5191862135
"551",2005,3,"510269",1,5,789.5191862135
"552",2005,3,"150715",1,5,789.5191862135
"553",2005,3,"150797",1,5,789.5191862135
"554",2005,3,"170130",1,5,789.5191862135
"555",2005,3,"150750",1,5,789.5191862135
"556",2005,3,"150178",1,5,789.5191862135
"557",2005,3,"171665",1,5,789.5191862135
"558",2005,3,"510615",1,5,789.5191862135
"559",2005,3,"150157",1,5,789.5191862135
"560",2005,3,"171250",1,5,789.5191862135
"561",2005,3,"510785",1,5,789.5191862135
"562",2005,3,"130310",1,5,789.5191862135
"563",2005,3,"170210",1,5,789.5191862135
"564",2005,3,"170215",1,5,789.5191862135
"565",2005,3,"130440",1,5,789.5191862135
"566",2005,3,"150120",1,5,789.5191862135
"567",2005,3,"510794",1,5,789.5191862135
"568",2005,3,"510530",1,5,789.5191862135
"569",2005,3,"150480",1,5,789.5191862135
"570",2005,3,"170830",1,5,789.5191862135
"571",2005,3,"172210",1,5,789.5191862135
"572",2005,3,"170025",1,5,789.5191862135
"573",2005,3,"510370",1,5,789.5191862135
"574",2005,3,"170740",1,5,789.5191862135
"575",2005,3,"171750",1,5,789.5191862135
"576",2005,3,"150309",1,5,789.5191862135
"577",2005,3,"171110",1,5,789.5191862135
"578",2005,3,"510790",1,5,789.5191862135
"579",2005,3,"150175",1,5,789.5191862135
"580",2005,3,"170388",1,5,789.5191862135
"581",2005,3,"150549",1,5,789.5191862135
"582",2005,3,"170710",1,5,789.5191862135
"583",2005,3,"170720",1,5,789.5191862135
"584",2005,3,"150110",1,5,789.5191862135
"585",2005,3,"510724",1,5,789.5191862135
"586",2005,3,"170550",1,5,789.5191862135
"587",2005,3,"171670",1,5,789.5191862135
"588",2005,3,"171488",1,5,789.5191862135
"589",2005,3,"150450",1,5,789.5191862135
"590",2005,3,"171720",1,5,789.5191862135
"591",2005,3,"510337",1,5,789.5191862135
"592",2005,3,"150013",1,5,789.5191862135
"593",2005,3,"130014",1,5,789.5191862135
"594",2005,3,"211153",1,5,789.5191862135
"595",2005,3,"172030",1,5,789.5191862135
"596",2005,3,"170100",1,5,789.5191862135
"597",2005,3,"171855",1,5,789.5191862135
"598",2005,3,"510035",1,5,789.5191862135
"599",2005,3,"150618",1,5,789.5191862135
"600",2005,3,"160080",1,5,789.5191862135
"601",2005,3,"150520",1,5,789.5191862135
"602",2005,3,"510706",1,5,789.5191862135
"603",2005,3,"170220",1,5,789.5191862135
"604",2005,3,"150310",1,5,789.5191862135
"605",2005,3,"130080",1,5,789.5191862135
"606",2005,3,"170380",1,5,789.5191862135
"607",2005,3,"510510",1,5,789.5191862135
