"","year","CLUSTER","mun","year_grp","months","RADIUS"
"101",2004,2,"150310",1,5,581.2578374209
"102",2004,2,"150730",1,5,581.2578374209
"103",2004,2,"150450",1,5,581.2578374209
"104",2004,2,"130310",1,5,581.2578374209
"105",2004,2,"130400",1,5,581.2578374209
"106",2004,2,"150050",1,5,581.2578374209
"107",2004,2,"150506",1,5,581.2578374209
"108",2004,2,"150808",1,5,581.2578374209
"109",2004,2,"150300",1,5,581.2578374209
"110",2004,2,"150503",1,5,581.2578374209
"111",2004,2,"130190",1,5,581.2578374209
"112",2004,2,"130200",1,5,581.2578374209
"113",2004,2,"150375",1,5,581.2578374209
"114",2004,2,"150110",1,5,581.2578374209
"115",2004,2,"150553",1,5,581.2578374209
"116",2004,2,"160040",1,5,581.2578374209
"117",2004,2,"130395",1,5,581.2578374209
"118",2004,2,"150810",1,5,581.2578374209
"119",2004,2,"150543",1,5,581.2578374209
"120",2004,2,"150180",1,5,581.2578374209
"121",2004,2,"150370",1,5,581.2578374209
"122",2004,2,"150420",1,5,581.2578374209
"123",2004,2,"150120",1,5,581.2578374209
"124",2004,2,"150520",1,5,581.2578374209
"125",2004,2,"150530",1,5,581.2578374209
"126",2004,2,"150034",1,5,581.2578374209
"127",2004,2,"130030",1,5,581.2578374209
"128",2004,2,"150280",1,5,581.2578374209
"129",2004,2,"150215",1,5,581.2578374209
"130",2004,2,"160060",1,5,581.2578374209
"131",2004,2,"150178",1,5,581.2578374209
"132",2004,2,"130115",1,5,581.2578374209
"133",2004,2,"160027",1,5,581.2578374209
"134",2004,2,"130080",1,5,581.2578374209
"135",2004,2,"150460",1,5,581.2578374209
"136",2004,2,"150030",1,5,581.2578374209
"137",2004,3,"150495",1,5,107.541899368
"138",2004,3,"150307",1,5,107.541899368
"139",2004,3,"150230",1,5,107.541899368
"140",2004,3,"150195",1,5,107.541899368
"141",2004,3,"150405",1,5,107.541899368
"142",2004,3,"150655",1,5,107.541899368
"143",2004,3,"150350",1,5,107.541899368
"144",2004,3,"210315",1,5,107.541899368
"145",2004,3,"210317",1,5,107.541899368
"146",2004,3,"150095",1,5,107.541899368
"147",2004,3,"210637",1,5,107.541899368
"148",2004,3,"210565",1,5,107.541899368
"149",2004,3,"150540",1,5,107.541899368
"150",2004,3,"210197",1,5,107.541899368
"151",2004,3,"150830",1,5,107.541899368
"152",2004,4,"150670",1,5,0
"153",2005,1,"130360",1,5,1293.9589951908
"154",2005,1,"130040",1,5,1293.9589951908
"155",2005,1,"130280",1,5,1293.9589951908
"156",2005,1,"130160",1,5,1293.9589951908
"157",2005,1,"130380",1,5,1293.9589951908
"158",2005,1,"130426",1,5,1293.9589951908
"159",2005,1,"130210",1,5,1293.9589951908
"160",2005,1,"130220",1,5,1293.9589951908
"161",2005,1,"130423",1,5,1293.9589951908
"162",2005,1,"130002",1,5,1293.9589951908
"163",2005,1,"130130",1,5,1293.9589951908
"164",2005,1,"140028",1,5,1293.9589951908
"165",2005,1,"130420",1,5,1293.9589951908
"166",2005,1,"130006",1,5,1293.9589951908
"167",2005,1,"130320",1,5,1293.9589951908
"168",2005,1,"140020",1,5,1293.9589951908
"169",2005,1,"130120",1,5,1293.9589951908
"170",2005,1,"140005",1,5,1293.9589951908
"171",2005,1,"130370",1,5,1293.9589951908
"172",2005,1,"140047",1,5,1293.9589951908
"173",2005,1,"140030",1,5,1293.9589951908
"174",2005,1,"130083",1,5,1293.9589951908
"175",2005,1,"130008",1,5,1293.9589951908
"176",2005,1,"140002",1,5,1293.9589951908
"177",2005,1,"130100",1,5,1293.9589951908
"178",2005,1,"130010",1,5,1293.9589951908
"179",2005,1,"130230",1,5,1293.9589951908
"180",2005,1,"130250",1,5,1293.9589951908
"181",2005,1,"140060",1,5,1293.9589951908
"182",2005,1,"130406",1,5,1293.9589951908
"183",2005,1,"140017",1,5,1293.9589951908
"184",2005,1,"130353",1,5,1293.9589951908
"185",2005,1,"130063",1,5,1293.9589951908
"186",2005,1,"130390",1,5,1293.9589951908
"187",2005,1,"130260",1,5,1293.9589951908
"188",2005,1,"130185",1,5,1293.9589951908
"189",2005,1,"140050",1,5,1293.9589951908
"190",2005,1,"130410",1,5,1293.9589951908
"191",2005,1,"140010",1,5,1293.9589951908
"192",2005,1,"130255",1,5,1293.9589951908
"193",2005,1,"140015",1,5,1293.9589951908
"194",2005,1,"130356",1,5,1293.9589951908
"195",2005,1,"140023",1,5,1293.9589951908
"196",2005,1,"130110",1,5,1293.9589951908
"197",2005,1,"140045",1,5,1293.9589951908
"198",2005,1,"130430",1,5,1293.9589951908
"199",2005,1,"130115",1,5,1293.9589951908
"200",2005,1,"130195",1,5,1293.9589951908
"201",2005,1,"140040",1,5,1293.9589951908
"202",2005,1,"130030",1,5,1293.9589951908
"203",2005,1,"130060",1,5,1293.9589951908
"204",2005,1,"130395",1,5,1293.9589951908
"205",2005,1,"130090",1,5,1293.9589951908
"206",2005,1,"130200",1,5,1293.9589951908
"207",2005,1,"140070",1,5,1293.9589951908
"208",2005,1,"130190",1,5,1293.9589951908
"209",2005,1,"130270",1,5,1293.9589951908
"210",2005,1,"130400",1,5,1293.9589951908
"211",2005,1,"130080",1,5,1293.9589951908
"212",2005,1,"130170",1,5,1293.9589951908
"213",2005,1,"150300",1,5,1293.9589951908
"214",2005,1,"130310",1,5,1293.9589951908
"215",2005,1,"130350",1,5,1293.9589951908
"216",2005,1,"130300",1,5,1293.9589951908
"217",2005,1,"130240",1,5,1293.9589951908
"218",2005,1,"130440",1,5,1293.9589951908
"219",2005,1,"130140",1,5,1293.9589951908
"220",2005,1,"130020",1,5,1293.9589951908
"221",2005,1,"130330",1,5,1293.9589951908
"222",2005,1,"130068",1,5,1293.9589951908
"223",2005,1,"150530",1,5,1293.9589951908
"224",2005,1,"130150",1,5,1293.9589951908
"225",2005,1,"130290",1,5,1293.9589951908
"226",2005,1,"130050",1,5,1293.9589951908
"227",2005,1,"130070",1,5,1293.9589951908
"228",2005,1,"110080",1,5,1293.9589951908
"229",2005,1,"110020",1,5,1293.9589951908
"230",2005,1,"130340",1,5,1293.9589951908
"231",2005,1,"130180",1,5,1293.9589951908
"232",2005,1,"110110",1,5,1293.9589951908
"233",2005,1,"150797",1,5,1293.9589951908
"234",2005,1,"110094",1,5,1293.9589951908
"235",2005,1,"110013",1,5,1293.9589951908
"236",2005,1,"120080",1,5,1293.9589951908
"237",2005,1,"110040",1,5,1293.9589951908
"238",2005,1,"150390",1,5,1293.9589951908
"239",2005,1,"130014",1,5,1293.9589951908
"240",2005,1,"120013",1,5,1293.9589951908
"241",2005,1,"110026",1,5,1293.9589951908
"242",2005,1,"120001",1,5,1293.9589951908
"243",2005,1,"150510",1,5,1293.9589951908
"244",2005,1,"110045",1,5,1293.9589951908
"245",2005,1,"120045",1,5,1293.9589951908
"246",2005,1,"120060",1,5,1293.9589951908
"247",2005,1,"110002",1,5,1293.9589951908
"248",2005,1,"120034",1,5,1293.9589951908
"249",2005,1,"130165",1,5,1293.9589951908
"250",2005,1,"120030",1,5,1293.9589951908
"251",2005,1,"110175",1,5,1293.9589951908
"252",2005,1,"150100",1,5,1293.9589951908
"253",2005,1,"120038",1,5,1293.9589951908
"254",2005,1,"110033",1,5,1293.9589951908
"255",2005,1,"110140",1,5,1293.9589951908
"256",2005,1,"120040",1,5,1293.9589951908
"257",2005,1,"120050",1,5,1293.9589951908
"258",2005,1,"110160",1,5,1293.9589951908
"259",2005,1,"120043",1,5,1293.9589951908
"260",2005,1,"110070",1,5,1293.9589951908
"261",2005,1,"110060",1,5,1293.9589951908
"262",2005,1,"510325",1,5,1293.9589951908
"263",2005,1,"120017",1,5,1293.9589951908
"264",2005,1,"150040",1,5,1293.9589951908
"265",2005,1,"150285",1,5,1293.9589951908
"266",2005,1,"120020",1,5,1293.9589951908
"267",2005,1,"150360",1,5,1293.9589951908
"268",2005,1,"110180",1,5,1293.9589951908
"269",2005,1,"150805",1,5,1293.9589951908
"270",2005,1,"120033",1,5,1293.9589951908
"271",2005,1,"120070",1,5,1293.9589951908
"272",2005,1,"110011",1,5,1293.9589951908
"273",2005,1,"110100",1,5,1293.9589951908
"274",2005,1,"150680",1,5,1293.9589951908
"275",2005,1,"120042",1,5,1293.9589951908
"276",2005,1,"110012",1,5,1293.9589951908
"277",2005,1,"110015",1,5,1293.9589951908
"278",2005,1,"150375",1,5,1293.9589951908
"279",2005,1,"120039",1,5,1293.9589951908
"280",2005,1,"150145",1,5,1293.9589951908
"281",2005,1,"120032",1,5,1293.9589951908
"282",2005,1,"110143",1,5,1293.9589951908
"283",2005,1,"120025",1,5,1293.9589951908
"284",2005,1,"150619",1,5,1293.9589951908
"285",2005,1,"110010",1,5,1293.9589951908
"286",2005,1,"120010",1,5,1293.9589951908
"287",2005,1,"110130",1,5,1293.9589951908
"288",2005,1,"510757",1,5,1293.9589951908
"289",2005,1,"110155",1,5,1293.9589951908
"290",2005,1,"150480",1,5,1293.9589951908
"291",2005,1,"110170",1,5,1293.9589951908
"292",2005,1,"120035",1,5,1293.9589951908
"293",2005,1,"120005",1,5,1293.9589951908
"294",2005,1,"510140",1,5,1293.9589951908
"295",2005,1,"110034",1,5,1293.9589951908
"296",2005,1,"510080",1,5,1293.9589951908
"297",2005,1,"110025",1,5,1293.9589951908
"298",2005,1,"510337",1,5,1293.9589951908
"299",2005,1,"110120",1,5,1293.9589951908
"300",2005,1,"150565",1,5,1293.9589951908
"301",2005,1,"110032",1,5,1293.9589951908
"302",2005,1,"150050",1,5,1293.9589951908
"303",2005,2,"150195",1,5,0
"304",2005,3,"150670",1,5,87.4467894936
"305",2005,3,"170390",1,5,87.4467894936
"306",2005,3,"150658",1,5,87.4467894936
"307",2005,4,"150506",1,5,149.8996984467
"308",2005,4,"150370",1,5,149.8996984467
"309",2005,4,"150810",1,5,149.8996984467
"310",2005,4,"150548",1,5,149.8996984467
"311",2005,4,"150380",1,5,149.8996984467
"312",2005,4,"150497",1,5,149.8996984467
"313",2005,4,"150085",1,5,149.8996984467
"314",2005,4,"150420",1,5,149.8996984467
"315",2005,4,"150178",1,5,149.8996984467
"316",2005,4,"150309",1,5,149.8996984467
"317",2005,5,"510420",1,3,0
"318",2006,1,"120001",1,5,778.34830596
"319",2006,1,"120045",1,5,778.34830596
"320",2006,1,"120038",1,5,778.34830596
"321",2006,1,"120080",1,5,778.34830596
"322",2006,1,"120017",1,5,778.34830596
"323",2006,1,"120013",1,5,778.34830596
"324",2006,1,"120040",1,5,778.34830596
"325",2006,1,"130070",1,5,778.34830596
"326",2006,1,"120070",1,5,778.34830596
"327",2006,1,"120025",1,5,778.34830596
"328",2006,1,"130240",1,5,778.34830596
"329",2006,1,"110033",1,5,778.34830596
"330",2006,1,"120010",1,5,778.34830596
"331",2006,1,"120050",1,5,778.34830596
"332",2006,1,"130350",1,5,778.34830596
"333",2006,1,"110020",1,5,778.34830596
"334",2006,1,"110010",1,5,778.34830596
"335",2006,1,"120034",1,5,778.34830596
"336",2006,1,"110045",1,5,778.34830596
"337",2006,1,"120005",1,5,778.34830596
"338",2006,1,"110070",1,5,778.34830596
"339",2006,1,"120043",1,5,778.34830596
"340",2006,1,"130195",1,5,778.34830596
"341",2006,1,"110040",1,5,778.34830596
"342",2006,1,"110140",1,5,778.34830596
"343",2006,1,"110008",1,5,778.34830596
"344",2006,1,"110080",1,5,778.34830596
"345",2006,1,"130090",1,5,778.34830596
"346",2006,1,"110100",1,5,778.34830596
"347",2006,1,"130150",1,5,778.34830596
"348",2006,1,"120030",1,5,778.34830596
"349",2006,1,"110060",1,5,778.34830596
"350",2006,1,"110110",1,5,778.34830596
"351",2006,1,"110002",1,5,778.34830596
"352",2006,1,"110150",1,5,778.34830596
"353",2006,1,"110026",1,5,778.34830596
"354",2006,1,"110130",1,5,778.34830596
"355",2006,1,"110032",1,5,778.34830596
"356",2006,1,"130410",1,5,778.34830596
"357",2006,1,"110011",1,5,778.34830596
"358",2006,1,"130140",1,5,778.34830596
"359",2006,1,"110094",1,5,778.34830596
"360",2006,1,"110143",1,5,778.34830596
"361",2006,1,"110149",1,5,778.34830596
"362",2006,1,"110160",1,5,778.34830596
"363",2006,1,"110034",1,5,778.34830596
"364",2006,1,"110170",1,5,778.34830596
"365",2006,1,"110155",1,5,778.34830596
"366",2006,1,"110015",1,5,778.34830596
"367",2006,1,"120060",1,5,778.34830596
"368",2006,1,"110180",1,5,778.34830596
"369",2006,1,"130100",1,5,778.34830596
"370",2006,1,"110014",1,5,778.34830596
"371",2006,1,"110013",1,5,778.34830596
"372",2006,1,"120032",1,5,778.34830596
"373",2006,1,"110175",1,5,778.34830596
"374",2006,1,"110050",1,5,778.34830596
"375",2006,1,"130170",1,5,778.34830596
"376",2006,1,"110025",1,5,778.34830596
"377",2006,1,"110012",1,5,778.34830596
"378",2006,1,"130180",1,5,778.34830596
"379",2006,1,"110090",1,5,778.34830596
"380",2006,1,"110001",1,5,778.34830596
"381",2006,1,"110028",1,5,778.34830596
"382",2006,1,"130230",1,5,778.34830596
"383",2006,1,"110120",1,5,778.34830596
"384",2006,1,"110029",1,5,778.34830596
"385",2006,1,"130060",1,5,778.34830596
"386",2006,1,"120035",1,5,778.34830596
"387",2006,1,"110037",1,5,778.34830596
"388",2006,1,"130420",1,5,778.34830596
"389",2006,1,"110004",1,5,778.34830596
"390",2006,1,"110148",1,5,778.34830596
"391",2006,1,"110147",1,5,778.34830596
"392",2006,1,"510757",1,5,778.34830596
"393",2006,1,"120039",1,5,778.34830596
"394",2006,1,"110145",1,5,778.34830596
"395",2006,1,"130390",1,5,778.34830596
"396",2006,1,"120020",1,5,778.34830596
"397",2006,1,"130120",1,5,778.34830596
"398",2006,1,"110146",1,5,778.34830596
"399",2006,1,"110009",1,5,778.34830596
"400",2006,1,"110018",1,5,778.34830596
"401",2006,1,"130020",1,5,778.34830596
"402",2006,1,"130165",1,5,778.34830596
"403",2006,1,"130002",1,5,778.34830596
"404",2006,1,"130220",1,5,778.34830596
"405",2006,1,"130270",1,5,778.34830596
"406",2006,1,"110005",1,5,778.34830596
"407",2006,1,"110007",1,5,778.34830596
"408",2006,1,"110092",1,5,778.34830596
"409",2006,1,"130406",1,5,778.34830596
"410",2006,1,"120042",1,5,778.34830596
"411",2006,1,"510325",1,5,778.34830596
"412",2006,1,"130006",1,5,778.34830596
"413",2006,1,"120033",1,5,778.34830596
"414",2006,1,"110030",1,5,778.34830596
"415",2006,1,"130426",1,5,778.34830596
"416",2006,1,"510140",1,5,778.34830596
"417",2006,2,"150195",1,5,0
"418",2006,3,"150050",1,5,0
"419",2006,4,"150730",1,3,557.0962686311
"420",2006,4,"150543",1,3,557.0962686311
"421",2006,4,"150808",1,3,557.0962686311
"422",2006,4,"150276",1,3,557.0962686311
"423",2006,4,"150125",1,3,557.0962686311
"424",2006,4,"150060",1,3,557.0962686311
"425",2006,4,"150034",1,3,557.0962686311
"426",2006,4,"150553",1,3,557.0962686311
"427",2006,4,"150555",1,3,557.0962686311
"428",2006,4,"150613",1,3,557.0962686311
"429",2006,4,"150215",1,3,557.0962686311
"430",2006,4,"150616",1,3,557.0962686311
"431",2006,4,"150658",1,3,557.0962686311
"432",2006,4,"150840",1,3,557.0962686311
"433",2006,4,"150304",1,3,557.0962686311
"434",2006,4,"150670",1,3,557.0962686311
"435",2006,4,"150775",1,3,557.0962686311
"436",2006,4,"150420",1,3,557.0962686311
"437",2006,4,"150277",1,3,557.0962686311
"438",2006,4,"510774",1,3,557.0962686311
"439",2006,4,"510860",1,3,557.0962686311
"440",2006,4,"150270",1,3,557.0962686311
"441",2006,4,"150780",1,3,557.0962686311
"442",2006,4,"150370",1,3,557.0962686311
"443",2006,4,"510642",1,3,557.0962686311
"444",2006,4,"150295",1,3,557.0962686311
"445",2006,4,"170190",1,3,557.0962686311
"446",2006,4,"510335",1,3,557.0962686311
"447",2006,4,"170390",1,3,557.0962686311
"448",2006,4,"171180",1,3,557.0962686311
"449",2006,4,"171886",1,3,557.0962686311
"450",2006,4,"170230",1,3,557.0962686311
"451",2006,4,"170600",1,3,557.0962686311
"452",2006,4,"150563",1,3,557.0962686311
"453",2006,4,"150506",1,3,557.0962686311
"454",2006,4,"150085",1,3,557.0962686311
"455",2006,4,"510777",1,3,557.0962686311
"456",2006,4,"150503",1,3,557.0962686311
"457",2006,4,"510410",1,3,557.0962686311
"458",2006,4,"510560",1,3,557.0962686311
"459",2006,4,"510735",1,3,557.0962686311
"460",2006,4,"171665",1,3,557.0962686311
"461",2006,4,"171250",1,3,557.0962686311
"462",2006,4,"170130",1,3,557.0962686311
"463",2006,4,"170830",1,3,557.0962686311
"464",2006,4,"510677",1,3,557.0962686311
"465",2006,4,"150745",1,3,557.0962686311
"466",2006,4,"170210",1,3,557.0962686311
"467",2006,4,"171110",1,3,557.0962686311
"468",2006,4,"170025",1,3,557.0962686311
"469",2006,4,"170215",1,3,557.0962686311
"470",2006,4,"170720",1,3,557.0962686311
"471",2006,4,"150497",1,3,557.0962686311
"472",2006,4,"170710",1,3,557.0962686311
"473",2006,4,"170550",1,3,557.0962686311
"474",2006,4,"171750",1,3,557.0962686311
"475",2006,4,"171670",1,3,557.0962686311
"476",2006,4,"172210",1,3,557.0962686311
"477",2006,4,"150715",1,3,557.0962686311
"478",2006,4,"170388",1,3,557.0962686311
"479",2006,4,"171488",1,3,557.0962686311
"480",2006,4,"150548",1,3,557.0962686311
"481",2006,4,"150750",1,3,557.0962686311
"482",2006,4,"150815",1,3,557.0962686311
"483",2006,4,"150172",1,3,557.0962686311
"484",2006,4,"510269",1,3,557.0962686311
"485",2006,4,"510530",1,3,557.0962686311
"486",2006,4,"510626",1,3,557.0962686311
"487",2006,4,"171720",1,3,557.0962686311
"488",2006,4,"150565",1,3,557.0962686311
"489",2006,4,"150380",1,3,557.0962686311
"490",2006,4,"510558",1,3,557.0962686311
"491",2006,4,"170930",1,3,557.0962686311
"492",2006,4,"150549",1,3,557.0962686311
"493",2006,4,"150175",1,3,557.0962686311
"494",2006,4,"150157",1,3,557.0962686311
"495",2006,4,"150835",1,3,557.0962686311
"496",2006,4,"171570",1,3,557.0962686311
"497",2006,4,"171330",1,3,557.0962686311
"498",2006,4,"170740",1,3,557.0962686311
"499",2006,4,"150810",1,3,557.0962686311
"500",2006,4,"172130",1,3,557.0962686311
"501",2006,4,"170100",1,3,557.0962686311
"502",2006,4,"171855",1,3,557.0962686311
"503",2006,4,"150445",1,3,557.0962686311
"504",2006,4,"150619",1,3,557.0962686311
"505",2006,4,"170460",1,3,557.0962686311
"506",2006,4,"510785",1,3,557.0962686311
"507",2006,4,"172208",1,3,557.0962686311
"508",2006,4,"510805",1,3,557.0962686311
"509",2006,4,"171870",1,3,557.0962686311
"510",2006,4,"150805",1,3,557.0962686311
"511",2006,4,"172125",1,3,557.0962686311
"512",2006,4,"510880",1,3,557.0962686311
"513",2006,4,"171190",1,3,557.0962686311
"514",2006,4,"170300",1,3,557.0962686311
"515",2006,4,"172030",1,3,557.0962686311
"516",2006,4,"170105",1,3,557.0962686311
"517",2006,4,"211153",1,3,557.0962686311
"518",2006,4,"170220",1,3,557.0962686311
"519",2006,4,"170770",1,3,557.0962686311
"520",2006,4,"150360",1,3,557.0962686311
"521",2006,4,"150013",1,3,557.0962686311
"522",2006,4,"171320",1,3,557.0962686311
"523",2006,4,"172010",1,3,557.0962686311
"524",2006,4,"170610",1,3,557.0962686311
"525",2006,4,"170650",1,3,557.0962686311
"526",2006,4,"170380",1,3,557.0962686311
"527",2006,4,"171245",1,3,557.0962686311
"528",2006,4,"171610",1,3,557.0962686311
"529",2006,4,"510619",1,3,557.0962686311
"530",2006,4,"150178",1,3,557.0962686311
"531",2006,4,"171430",1,3,557.0962686311
"532",2006,4,"172000",1,3,557.0962686311
"533",2006,4,"150309",1,3,557.0962686311
"534",2006,4,"510279",1,3,557.0962686311
"535",2006,4,"510035",1,3,557.0962686311
"536",2006,4,"171845",1,3,557.0962686311
"537",2006,4,"171380",1,3,557.0962686311
"538",2006,4,"170389",1,3,557.0962686311
"539",2006,4,"171650",1,3,557.0962686311
"540",2006,4,"170255",1,3,557.0962686311
"541",2006,4,"171500",1,3,557.0962686311
"542",2006,4,"171888",1,3,557.0962686311
"543",2006,4,"510320",1,3,557.0962686311
"544",2006,4,"150618",1,3,557.0962686311
"545",2006,4,"211285",1,3,557.0962686311
"546",2006,4,"170330",1,3,557.0962686311
"547",2006,4,"172110",1,3,557.0962686311
"548",2006,4,"171880",1,3,557.0962686311
"549",2006,4,"171200",1,3,557.0962686311
"550",2006,4,"170290",1,3,557.0962686311
"551",2006,4,"171050",1,3,557.0962686311
"552",2006,4,"171889",1,3,557.0962686311
"553",2006,4,"510830",1,3,557.0962686311
"554",2006,4,"170030",1,3,557.0962686311
"555",2006,4,"171830",1,3,557.0962686311
"556",2006,4,"172120",1,3,557.0962686311
"557",2006,4,"171280",1,3,557.0962686311
"558",2006,4,"172080",1,3,557.0962686311
"559",2006,4,"150120",1,3,557.0962686311
"560",2006,4,"171070",1,3,557.0962686311
"561",2006,4,"150580",1,3,557.0962686311
"562",2006,4,"510788",1,3,557.0962686311
"563",2006,4,"150145",1,3,557.0962686311
"564",2006,4,"170755",1,3,557.0962686311
"565",2006,4,"210325",1,3,557.0962686311
"566",2006,4,"172020",1,3,557.0962686311
"567",2006,4,"510025",1,3,557.0962686311
"568",2006,4,"510706",1,3,557.0962686311
"569",2006,4,"171820",1,3,557.0962686311
"570",2006,4,"510629",1,3,557.0962686311
"571",2006,4,"510185",1,3,557.0962686311
"572",2006,4,"210280",1,3,557.0962686311
"573",2006,4,"150375",1,3,557.0962686311
"574",2007,1,"120013",1,5,982.3121035054
"575",2007,1,"120080",1,5,982.3121035054
"576",2007,1,"120040",1,5,982.3121035054
"577",2007,1,"120045",1,5,982.3121035054
"578",2007,1,"130070",1,5,982.3121035054
"579",2007,1,"120017",1,5,982.3121035054
"580",2007,1,"120070",1,5,982.3121035054
"581",2007,1,"120038",1,5,982.3121035054
"582",2007,1,"120050",1,5,982.3121035054
"583",2007,1,"120001",1,5,982.3121035054
"584",2007,1,"120025",1,5,982.3121035054
"585",2007,1,"120010",1,5,982.3121035054
"586",2007,1,"120034",1,5,982.3121035054
"587",2007,1,"130350",1,5,982.3121035054
"588",2007,1,"120005",1,5,982.3121035054
"589",2007,1,"120043",1,5,982.3121035054
"590",2007,1,"120030",1,5,982.3121035054
"591",2007,1,"130240",1,5,982.3121035054
"592",2007,1,"130150",1,5,982.3121035054
"593",2007,1,"130195",1,5,982.3121035054
"594",2007,1,"130140",1,5,982.3121035054
"595",2007,1,"120060",1,5,982.3121035054
"596",2007,1,"110033",1,5,982.3121035054
"597",2007,1,"120032",1,5,982.3121035054
"598",2007,1,"110020",1,5,982.3121035054
"599",2007,1,"110010",1,5,982.3121035054
"600",2007,1,"130180",1,5,982.3121035054
"601",2007,1,"110045",1,5,982.3121035054
"602",2007,1,"120035",1,5,982.3121035054
"603",2007,1,"110070",1,5,982.3121035054
"604",2007,1,"130100",1,5,982.3121035054
"605",2007,1,"130090",1,5,982.3121035054
